Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
CA-2023-08236,2023-03-19,2023-03-25,Second Class,CUST-5987,Corporate,United States,City-432,Colorado,97236,West,Furniture,Chairs,PROD-65652,88.20,4,0.00,24.52
CA-2023-08237,2023-10-23,2023-10-26,Standard Class,CUST-5586,Corporate,United Kingdom,City-1170,Scotland,82630,EMEA,Technology,Copiers,PROD-29550,2079.00,9,0.00,37.65
CA-2023-08238,2023-02-02,2023-02-07,Second Class,CUST-6143,Home Office,Canada,City-886,Alberta,64766,Canada,Furniture,Tables,PROD-74479,315.13,1,0.20,71.88
CA-2023-08239,2023-06-19,2023-06-21,Second Class,CUST-9387,Corporate,United States,City-394,Washington,52793,West,Furniture,Tables,PROD-55725,476.45,6,0.30,136.41
CA-2023-08240,2023-01-03,2023-01-09,First Class,CUST-2790,Consumer,United Kingdom,City-577,England,41936,EMEA,Furniture,Tables,PROD-47860,814.25,5,0.00,109.26
CA-2023-08241,2023-12-11,2023-12-13,Second Class,CUST-4485,Consumer,United Kingdom,City-1165,Wales,27493,EMEA,Furniture,Bookcases,PROD-71049,193.76,10,0.30,-14.81
CA-2023-08242,2023-08-16,2023-08-17,Standard Class,CUST-9064,Consumer,United Kingdom,City-47,England,82077,EMEA,Furniture,Bookcases,PROD-46765,1576.27,6,0.20,-8.37
CA-2023-08243,2023-11-02,2023-11-06,First Class,CUST-5519,Corporate,United Kingdom,City-1183,Wales,57874,EMEA,Furniture,Chairs,PROD-34748,1602.06,6,0.00,-41.86
CA-2023-08244,2023-10-09,2023-10-11,First Class,CUST-1256,Consumer,United Kingdom,City-769,England,44696,EMEA,Furniture,Tables,PROD-58329,980.77,4,0.20,195.82
CA-2023-08245,2023-05-16,2023-05-20,Second Class,CUST-5772,Home Office,Canada,City-904,Ontario,38716,Canada,Technology,Phones,PROD-85452,144.67,3,0.30,44.77
CA-2023-08246,2023-12-19,2023-12-26,Standard Class,CUST-1526,Corporate,United States,City-63,New York,70104,West,Office Supplies,Paper,PROD-96526,275.27,1,0.00,8.32
CA-2023-08247,2023-12-24,2023-12-31,First Class,CUST-9840,Home Office,United States,City-175,New York,17370,West,Furniture,Bookcases,PROD-30097,2328.87,8,0.30,573.21
CA-2023-08248,2023-04-07,2023-04-14,Second Class,CUST-6443,Home Office,United States,City-421,New York,57390,West,Office Supplies,Paper,PROD-69532,736.52,2,0.10,175.57
CA-2023-08249,2023-09-30,2023-10-01,Standard Class,CUST-4766,Corporate,Canada,City-994,Ontario,16446,Canada,Furniture,Bookcases,PROD-63768,1613.10,10,0.00,-86.02
CA-2023-08250,2023-09-06,2023-09-09,Same Day,CUST-8450,Consumer,United Kingdom,City-339,Wales,40207,EMEA,Furniture,Bookcases,PROD-19557,3256.90,10,0.00,371.67
CA-2023-08251,2023-08-25,2023-09-01,Second Class,CUST-8537,Home Office,United Kingdom,City-1090,Wales,95477,EMEA,Office Supplies,Binders,PROD-43700,3459.33,7,0.00,190.04
CA-2023-08252,2023-10-07,2023-10-09,Standard Class,CUST-3001,Home Office,Canada,City-368,Ontario,63105,Canada,Furniture,Tables,PROD-32180,295.99,3,0.20,45.37
CA-2023-08253,2023-04-15,2023-04-16,Same Day,CUST-6436,Corporate,Canada,City-447,Alberta,56537,Canada,Technology,Copiers,PROD-48196,3901.68,8,0.00,945.99
CA-2023-08254,2023-12-05,2023-12-07,First Class,CUST-4748,Consumer,United Kingdom,City-1032,England,95799,EMEA,Office Supplies,Paper,PROD-20240,2709.69,9,0.10,-94.93
CA-2023-08255,2023-05-10,2023-05-11,Standard Class,CUST-4641,Home Office,Canada,City-710,Quebec,11488,Canada,Technology,Phones,PROD-99089,265.86,9,0.00,31.14
CA-2023-08256,2023-06-29,2023-06-30,First Class,CUST-3344,Corporate,Canada,City-302,Quebec,10577,Canada,Technology,Machines,PROD-39177,526.82,3,0.10,4.38
CA-2023-08257,2023-09-10,2023-09-12,Same Day,CUST-6284,Corporate,United Kingdom,City-393,Scotland,34855,EMEA,Furniture,Chairs,PROD-10721,77.12,1,0.20,1.20
CA-2023-08258,2023-02-18,2023-02-19,Standard Class,CUST-1319,Corporate,Canada,City-277,Ontario,63691,Canada,Furniture,Chairs,PROD-23823,3079.30,10,0.00,-163.01
CA-2023-08259,2023-01-28,2023-01-31,Same Day,CUST-3114,Home Office,United Kingdom,City-609,England,39624,EMEA,Office Supplies,Paper,PROD-36793,2353.12,7,0.00,-19.23
CA-2023-08260,2023-02-02,2023-02-06,Second Class,CUST-7135,Consumer,United States,City-62,New York,89338,West,Furniture,Chairs,PROD-44849,1455.10,10,0.00,-105.43
CA-2023-08261,2023-08-29,2023-09-04,Second Class,CUST-8256,Home Office,Canada,City-1156,Ontario,95477,Canada,Office Supplies,Storage,PROD-50846,686.87,6,0.30,146.39
CA-2023-08262,2023-03-03,2023-03-09,Standard Class,CUST-3462,Home Office,United States,City-473,California,11074,West,Technology,Phones,PROD-28540,1780.61,6,0.20,412.34
CA-2023-08263,2023-11-07,2023-11-10,Same Day,CUST-1127,Home Office,United Kingdom,City-136,Wales,58738,EMEA,Office Supplies,Storage,PROD-39455,1528.24,4,0.00,42.43
CA-2023-08264,2023-10-02,2023-10-07,Second Class,CUST-5493,Consumer,United Kingdom,City-607,England,15020,EMEA,Office Supplies,Appliances,PROD-41925,1190.49,3,0.00,416.26
CA-2023-08265,2023-03-11,2023-03-18,Second Class,CUST-9490,Corporate,United States,City-78,California,76647,West,Furniture,Bookcases,PROD-72373,861.79,3,0.20,-50.02
CA-2023-08266,2023-05-31,2023-06-03,Standard Class,CUST-2431,Home Office,Canada,City-1088,Ontario,45817,Canada,Furniture,Bookcases,PROD-60490,546.14,2,0.00,187.70
CA-2023-08267,2023-12-15,2023-12-22,First Class,CUST-6414,Corporate,Canada,City-984,Alberta,22845,Canada,Technology,Accessories,PROD-46954,482.00,5,0.20,-19.26
CA-2023-08268,2023-07-25,2023-07-27,Standard Class,CUST-2476,Corporate,United Kingdom,City-353,Wales,96355,EMEA,Office Supplies,Binders,PROD-78257,3443.50,10,0.00,831.96
CA-2023-08269,2023-08-27,2023-09-03,Standard Class,CUST-6747,Home Office,United Kingdom,City-382,England,24528,EMEA,Office Supplies,Binders,PROD-95582,177.53,1,0.00,2.31
CA-2023-08270,2023-05-28,2023-05-31,Second Class,CUST-1815,Corporate,Canada,City-33,Quebec,62288,Canada,Furniture,Chairs,PROD-42398,723.50,5,0.00,-24.38
CA-2023-08271,2023-03-05,2023-03-06,Same Day,CUST-7263,Corporate,United Kingdom,City-624,England,10116,EMEA,Technology,Accessories,PROD-82327,582.40,7,0.00,9.16
CA-2023-08272,2023-12-03,2023-12-10,First Class,CUST-6033,Corporate,Canada,City-1049,Quebec,22800,Canada,Technology,Phones,PROD-92252,490.03,1,0.00,47.89
CA-2023-08273,2023-11-08,2023-11-10,Standard Class,CUST-6160,Home Office,United States,City-1026,Washington,34690,West,Technology,Copiers,PROD-11705,2156.22,9,0.00,-4.45
CA-2023-08274,2023-03-26,2023-03-30,Second Class,CUST-7632,Home Office,Canada,City-986,Quebec,94152,Canada,Technology,Phones,PROD-26850,287.98,1,0.00,75.13
CA-2023-08275,2023-09-18,2023-09-23,Second Class,CUST-6052,Consumer,Canada,City-493,Quebec,72401,Canada,Furniture,Tables,PROD-12373,543.10,2,0.20,-31.86
CA-2023-08276,2023-06-17,2023-06-18,Standard Class,CUST-6058,Home Office,Canada,City-847,Ontario,75705,Canada,Furniture,Bookcases,PROD-44165,668.03,8,0.20,-27.26
CA-2023-08277,2023-04-16,2023-04-22,Same Day,CUST-2145,Corporate,United Kingdom,City-542,Wales,99856,EMEA,Technology,Copiers,PROD-11337,195.84,9,0.00,28.60
CA-2023-08278,2023-06-26,2023-06-29,First Class,CUST-7716,Corporate,Canada,City-712,Ontario,65563,Canada,Office Supplies,Appliances,PROD-93404,695.60,2,0.20,163.35
CA-2023-08279,2023-05-22,2023-05-28,Same Day,CUST-3020,Home Office,United Kingdom,City-746,Scotland,94227,EMEA,Furniture,Bookcases,PROD-72592,53.24,2,0.10,6.17
CA-2023-08280,2023-02-20,2023-02-26,First Class,CUST-3941,Corporate,United Kingdom,City-163,England,76897,EMEA,Furniture,Chairs,PROD-36331,1087.18,7,0.20,173.84
CA-2023-08281,2023-10-30,2023-11-03,Same Day,CUST-2806,Corporate,Canada,City-973,Alberta,20787,Canada,Furniture,Bookcases,PROD-97087,1335.99,7,0.20,334.58
CA-2023-08282,2023-07-12,2023-07-13,Standard Class,CUST-4633,Home Office,United States,City-231,Washington,54298,West,Furniture,Tables,PROD-68890,459.14,4,0.20,17.43
CA-2023-08283,2023-12-27,2023-12-31,Second Class,CUST-7276,Home Office,United States,City-557,California,44316,West,Office Supplies,Binders,PROD-50783,4490.91,9,0.00,1486.22
CA-2023-08284,2023-10-28,2023-10-30,Second Class,CUST-7332,Consumer,United States,City-200,Washington,23727,West,Furniture,Chairs,PROD-74068,474.56,10,0.20,100.54
CA-2023-08285,2023-01-27,2023-01-29,First Class,CUST-9437,Corporate,United Kingdom,City-772,Scotland,75661,EMEA,Technology,Phones,PROD-96405,3185.21,7,0.00,-187.36
CA-2023-08286,2023-12-08,2023-12-15,Second Class,CUST-2281,Home Office,Canada,City-1180,Alberta,15422,Canada,Technology,Copiers,PROD-67987,485.54,7,0.10,151.37
CA-2023-08287,2023-05-28,2023-06-01,First Class,CUST-3663,Corporate,United Kingdom,City-743,Wales,52184,EMEA,Technology,Phones,PROD-56255,2808.83,8,0.20,239.04
CA-2023-08288,2023-07-13,2023-07-15,Same Day,CUST-1956,Corporate,Canada,City-862,Quebec,99142,Canada,Technology,Phones,PROD-39854,2031.01,7,0.20,375.52
CA-2023-08289,2023-01-25,2023-01-29,First Class,CUST-2493,Home Office,United States,City-728,California,38128,West,Office Supplies,Binders,PROD-49084,2844.48,9,0.10,449.51
CA-2023-08290,2023-04-21,2023-04-22,First Class,CUST-8518,Home Office,Canada,City-61,Ontario,77633,Canada,Furniture,Tables,PROD-65110,2503.30,9,0.20,861.63
CA-2023-08291,2023-04-28,2023-04-30,Standard Class,CUST-1963,Consumer,United Kingdom,City-191,Scotland,21106,EMEA,Technology,Accessories,PROD-12632,2784.54,7,0.10,275.30
CA-2023-08292,2023-09-03,2023-09-07,Second Class,CUST-9620,Home Office,United Kingdom,City-131,Wales,20325,EMEA,Technology,Copiers,PROD-36392,859.40,3,0.30,-45.49
CA-2023-08293,2023-04-20,2023-04-25,First Class,CUST-2445,Home Office,United Kingdom,City-1166,England,14425,EMEA,Furniture,Bookcases,PROD-74386,167.28,2,0.20,35.11
CA-2023-08294,2023-02-28,2023-03-01,Second Class,CUST-4292,Home Office,United Kingdom,City-457,Wales,23997,EMEA,Furniture,Chairs,PROD-51246,79.70,1,0.10,9.05
CA-2023-08295,2023-12-09,2023-12-15,Standard Class,CUST-7749,Home Office,Canada,City-65,Quebec,24525,Canada,Office Supplies,Storage,PROD-19454,738.13,2,0.20,83.77
CA-2023-08296,2023-07-13,2023-07-14,Standard Class,CUST-3127,Corporate,United States,City-1169,New York,18057,West,Furniture,Bookcases,PROD-86604,174.72,10,0.30,48.02
CA-2023-08297,2023-02-17,2023-02-18,First Class,CUST-8907,Consumer,Canada,City-521,Ontario,52273,Canada,Office Supplies,Storage,PROD-82962,1332.88,5,0.20,-115.60
CA-2023-08298,2023-09-19,2023-09-22,First Class,CUST-2117,Consumer,United States,City-650,California,75845,West,Technology,Phones,PROD-27937,204.59,1,0.20,34.02
CA-2023-08299,2023-08-27,2023-08-30,First Class,CUST-6446,Consumer,Canada,City-26,Quebec,39609,Canada,Office Supplies,Paper,PROD-58441,195.12,9,0.20,-14.46
CA-2023-08300,2023-02-14,2023-02-17,Standard Class,CUST-5750,Home Office,Canada,City-703,Quebec,93347,Canada,Technology,Phones,PROD-72292,990.76,5,0.20,269.55
CA-2023-08301,2023-04-24,2023-04-28,Same Day,CUST-8663,Consumer,United Kingdom,City-569,Scotland,62928,EMEA,Office Supplies,Appliances,PROD-69365,814.65,5,0.00,157.45
CA-2023-08302,2023-11-07,2023-11-09,Second Class,CUST-4840,Consumer,United Kingdom,City-82,England,47463,EMEA,Furniture,Bookcases,PROD-24380,261.10,2,0.00,49.96
CA-2023-08303,2023-11-21,2023-11-23,First Class,CUST-1914,Consumer,United Kingdom,City-438,Wales,79988,EMEA,Office Supplies,Paper,PROD-65683,2361.72,6,0.00,1.85
CA-2023-08304,2023-05-03,2023-05-10,Standard Class,CUST-4660,Consumer,United States,City-976,Washington,75053,West,Furniture,Tables,PROD-76096,1906.32,4,0.00,268.61
CA-2023-08305,2023-10-15,2023-10-17,First Class,CUST-1188,Consumer,Canada,City-57,Quebec,38447,Canada,Office Supplies,Paper,PROD-78797,69.29,2,0.30,19.27
CA-2023-08306,2023-08-25,2023-09-01,First Class,CUST-1739,Corporate,Canada,City-672,Quebec,74115,Canada,Office Supplies,Storage,PROD-20535,622.51,7,0.00,45.52
CA-2023-08307,2023-07-09,2023-07-10,Second Class,CUST-3308,Home Office,United States,City-726,California,81188,West,Technology,Phones,PROD-72838,2609.34,6,0.00,-83.39
CA-2023-08308,2023-06-06,2023-06-11,Second Class,CUST-5209,Home Office,United Kingdom,City-87,Wales,37345,EMEA,Office Supplies,Storage,PROD-58456,134.66,1,0.00,27.17
CA-2023-08309,2023-07-23,2023-07-27,Second Class,CUST-1880,Home Office,United Kingdom,City-359,England,92820,EMEA,Office Supplies,Appliances,PROD-18389,2936.96,8,0.00,-224.96
CA-2023-08310,2023-12-30,2024-01-04,Same Day,CUST-4402,Home Office,United Kingdom,City-887,Scotland,59561,EMEA,Furniture,Bookcases,PROD-85776,848.36,9,0.30,53.08
CA-2023-08311,2023-07-26,2023-08-02,Second Class,CUST-5683,Corporate,Canada,City-180,Quebec,20992,Canada,Technology,Copiers,PROD-93426,38.48,5,0.10,-0.71
CA-2023-08312,2023-02-18,2023-02-23,Standard Class,CUST-5190,Corporate,United Kingdom,City-1023,Wales,49452,EMEA,Office Supplies,Paper,PROD-27898,1299.04,8,0.00,222.36
CA-2023-08313,2023-11-03,2023-11-08,Standard Class,CUST-2446,Home Office,United Kingdom,City-139,Scotland,15201,EMEA,Office Supplies,Appliances,PROD-96497,186.51,1,0.00,30.78
CA-2023-08314,2023-03-05,2023-03-09,Same Day,CUST-4169,Home Office,Canada,City-408,Alberta,69089,Canada,Office Supplies,Appliances,PROD-48010,729.94,2,0.00,74.80
CA-2023-08315,2023-07-31,2023-08-07,Standard Class,CUST-8350,Consumer,United Kingdom,City-432,England,61425,EMEA,Office Supplies,Paper,PROD-77448,373.86,3,0.00,72.19
CA-2023-08316,2023-02-10,2023-02-15,Same Day,CUST-8484,Corporate,Canada,City-182,Quebec,42890,Canada,Office Supplies,Paper,PROD-13317,785.50,5,0.00,267.59
CA-2023-08317,2023-03-11,2023-03-12,Standard Class,CUST-8467,Consumer,Canada,City-756,Quebec,31993,Canada,Technology,Copiers,PROD-13543,39.85,3,0.10,1.99
CA-2023-08318,2023-09-12,2023-09-19,Second Class,CUST-9971,Corporate,Canada,City-1018,Ontario,41789,Canada,Office Supplies,Binders,PROD-86825,769.69,3,0.10,132.67
CA-2023-08319,2023-12-19,2023-12-23,Standard Class,CUST-2278,Corporate,United States,City-114,Washington,64982,West,Technology,Machines,PROD-86646,182.52,8,0.10,59.98
CA-2023-08320,2023-02-03,2023-02-04,First Class,CUST-2413,Consumer,Canada,City-192,Quebec,61038,Canada,Furniture,Chairs,PROD-46123,1324.55,6,0.30,-124.96
CA-2023-08321,2023-12-20,2023-12-25,First Class,CUST-2888,Consumer,Canada,City-351,Alberta,26998,Canada,Technology,Accessories,PROD-56465,298.30,2,0.20,10.64
CA-2023-08322,2023-09-05,2023-09-06,Second Class,CUST-2237,Home Office,United States,City-937,California,45787,West,Technology,Copiers,PROD-67717,2853.14,9,0.10,914.48
CA-2023-08323,2023-07-07,2023-07-14,First Class,CUST-3293,Corporate,United Kingdom,City-588,England,66521,EMEA,Technology,Copiers,PROD-23165,312.38,2,0.00,-12.85
CA-2023-08324,2023-08-04,2023-08-05,First Class,CUST-3722,Corporate,United States,City-983,California,51796,West,Office Supplies,Appliances,PROD-88629,1947.44,8,0.00,628.65
CA-2023-08325,2023-04-05,2023-04-12,Standard Class,CUST-3032,Corporate,United States,City-59,New York,17657,West,Technology,Copiers,PROD-62457,282.56,4,0.20,14.86
CA-2023-08326,2023-05-07,2023-05-09,Second Class,CUST-8035,Corporate,United States,City-1183,California,10599,West,Furniture,Tables,PROD-59899,3408.41,8,0.10,861.41
CA-2023-08327,2023-06-03,2023-06-05,Same Day,CUST-5260,Home Office,United Kingdom,City-878,England,37506,EMEA,Furniture,Chairs,PROD-56871,587.52,9,0.00,188.93
CA-2023-08328,2023-10-04,2023-10-05,Same Day,CUST-2664,Consumer,United Kingdom,City-556,Wales,77072,EMEA,Technology,Machines,PROD-33390,132.66,2,0.30,11.83
CA-2023-08329,2023-09-28,2023-09-30,First Class,CUST-8013,Consumer,Canada,City-396,Quebec,85313,Canada,Furniture,Bookcases,PROD-37699,1028.70,10,0.10,103.33
CA-2023-08330,2023-08-30,2023-09-06,Same Day,CUST-3453,Consumer,Canada,City-1102,Alberta,53655,Canada,Furniture,Bookcases,PROD-39030,190.41,1,0.00,4.32
CA-2023-08331,2023-10-25,2023-11-01,Standard Class,CUST-6093,Home Office,United Kingdom,City-136,England,21525,EMEA,Technology,Machines,PROD-30070,2771.60,10,0.20,-69.15
CA-2023-08332,2023-08-03,2023-08-05,Second Class,CUST-4618,Home Office,United Kingdom,City-1067,England,73465,EMEA,Technology,Machines,PROD-75663,3522.80,10,0.00,-300.33
CA-2023-08333,2023-09-13,2023-09-18,Same Day,CUST-5756,Consumer,Canada,City-1104,Ontario,11612,Canada,Technology,Copiers,PROD-53678,33.46,2,0.00,9.52
CA-2023-08334,2023-11-02,2023-11-04,Same Day,CUST-9904,Home Office,United States,City-979,California,40235,West,Furniture,Bookcases,PROD-68686,1155.28,5,0.30,-26.80
CA-2023-08335,2023-02-15,2023-02-21,Second Class,CUST-4891,Corporate,United Kingdom,City-74,Wales,85036,EMEA,Technology,Accessories,PROD-62596,1123.23,7,0.30,57.31
CA-2023-08336,2023-10-20,2023-10-26,Same Day,CUST-8610,Corporate,United States,City-47,Washington,22047,West,Technology,Machines,PROD-46658,415.94,3,0.10,98.12
CA-2023-08337,2023-07-06,2023-07-07,Standard Class,CUST-9396,Corporate,Canada,City-1086,Quebec,77183,Canada,Technology,Phones,PROD-24816,268.10,7,0.00,69.02
CA-2023-08338,2023-09-23,2023-09-24,Second Class,CUST-5514,Corporate,United Kingdom,City-247,England,42691,EMEA,Furniture,Chairs,PROD-33443,1453.12,8,0.00,256.26
CA-2023-08339,2023-06-22,2023-06-28,First Class,CUST-7184,Corporate,United States,City-685,California,10405,West,Office Supplies,Paper,PROD-22864,78.96,6,0.00,14.14
CA-2023-08340,2023-01-20,2023-01-27,First Class,CUST-8921,Corporate,Canada,City-1122,Ontario,82389,Canada,Technology,Accessories,PROD-97523,153.14,1,0.10,50.31
CA-2023-08341,2023-06-09,2023-06-14,First Class,CUST-3571,Consumer,Canada,City-666,Ontario,52439,Canada,Office Supplies,Binders,PROD-74921,1406.83,6,0.20,225.74
CA-2023-08342,2023-09-07,2023-09-10,First Class,CUST-9400,Consumer,United States,City-1141,Colorado,82968,West,Furniture,Chairs,PROD-80598,1137.08,7,0.00,180.22
CA-2023-08343,2023-07-08,2023-07-14,Standard Class,CUST-5795,Consumer,United Kingdom,City-710,Scotland,53485,EMEA,Office Supplies,Binders,PROD-39939,2871.82,7,0.00,777.78
CA-2023-08344,2023-01-30,2023-02-05,Second Class,CUST-8401,Consumer,United Kingdom,City-304,England,42597,EMEA,Office Supplies,Storage,PROD-37606,552.12,6,0.00,65.70
CA-2023-08345,2023-12-27,2024-01-03,Same Day,CUST-9950,Consumer,Canada,City-8,Ontario,28975,Canada,Office Supplies,Paper,PROD-14710,2090.83,7,0.30,114.55
CA-2023-08346,2023-03-27,2023-04-02,Second Class,CUST-5685,Consumer,United States,City-1039,Colorado,67630,West,Furniture,Chairs,PROD-36938,222.24,3,0.30,6.42
CA-2023-08347,2023-07-09,2023-07-12,First Class,CUST-1268,Corporate,United States,City-709,Washington,38126,West,Technology,Machines,PROD-39801,626.60,2,0.30,-23.10
CA-2023-08348,2023-11-03,2023-11-04,Second Class,CUST-8237,Corporate,United States,City-466,Washington,73403,West,Technology,Copiers,PROD-51183,3528.40,10,0.00,802.85
CA-2023-08349,2023-12-22,2023-12-26,First Class,CUST-6805,Consumer,Canada,City-584,Alberta,51982,Canada,Office Supplies,Paper,PROD-24137,1693.31,9,0.10,330.92
CA-2023-08350,2023-02-25,2023-03-02,Same Day,CUST-6623,Home Office,United States,City-997,California,19987,West,Furniture,Chairs,PROD-57255,387.14,2,0.00,24.01
CA-2023-08351,2023-03-10,2023-03-16,Standard Class,CUST-1358,Consumer,Canada,City-1089,Quebec,22734,Canada,Office Supplies,Paper,PROD-92294,182.45,3,0.30,36.35
CA-2023-08352,2023-12-09,2023-12-12,Standard Class,CUST-8361,Home Office,Canada,City-997,Alberta,69189,Canada,Office Supplies,Storage,PROD-32737,1906.60,10,0.00,511.36
CA-2023-08353,2023-05-19,2023-05-21,Second Class,CUST-4404,Corporate,United States,City-60,Colorado,79503,West,Furniture,Bookcases,PROD-52574,309.76,1,0.20,37.36
CA-2023-08354,2023-07-19,2023-07-21,Same Day,CUST-1882,Home Office,United States,City-76,California,14668,West,Furniture,Chairs,PROD-20978,33.36,1,0.00,11.11
CA-2023-08355,2023-02-01,2023-02-04,First Class,CUST-5697,Consumer,United States,City-1144,California,59114,West,Office Supplies,Appliances,PROD-21949,337.11,7,0.10,61.90
CA-2023-08356,2023-07-01,2023-07-04,First Class,CUST-6720,Corporate,Canada,City-250,Quebec,91335,Canada,Office Supplies,Paper,PROD-13746,1023.60,8,0.00,126.42
CA-2023-08357,2023-11-27,2023-11-28,Standard Class,CUST-5615,Consumer,Canada,City-981,Alberta,97867,Canada,Furniture,Bookcases,PROD-70285,188.27,3,0.30,20.82
CA-2023-08358,2023-01-27,2023-02-02,Standard Class,CUST-9760,Corporate,Canada,City-945,Alberta,29730,Canada,Furniture,Chairs,PROD-31109,3204.79,9,0.20,-229.80
CA-2023-08359,2023-03-26,2023-04-02,Second Class,CUST-5305,Consumer,United Kingdom,City-949,Scotland,32884,EMEA,Office Supplies,Storage,PROD-98492,1281.10,10,0.00,194.78
CA-2023-08360,2023-06-04,2023-06-07,Standard Class,CUST-5540,Corporate,United Kingdom,City-19,Wales,85613,EMEA,Furniture,Chairs,PROD-74883,2007.48,7,0.30,441.43
CA-2023-08361,2023-10-01,2023-10-03,Second Class,CUST-1066,Consumer,United Kingdom,City-589,Wales,31513,EMEA,Technology,Accessories,PROD-51257,907.80,6,0.00,25.43
CA-2023-08362,2023-06-19,2023-06-25,Standard Class,CUST-2060,Home Office,United States,City-454,Colorado,42993,West,Furniture,Tables,PROD-77276,2260.64,8,0.00,-71.64
CA-2023-08363,2023-05-02,2023-05-08,Standard Class,CUST-9464,Home Office,United Kingdom,City-482,England,94424,EMEA,Technology,Accessories,PROD-44853,2135.25,5,0.00,443.56
CA-2023-08364,2023-09-29,2023-10-01,Standard Class,CUST-7736,Home Office,United Kingdom,City-988,England,49111,EMEA,Office Supplies,Paper,PROD-22557,1422.36,5,0.30,240.80
CA-2023-08365,2023-09-22,2023-09-26,Same Day,CUST-9672,Consumer,Canada,City-1,Quebec,42040,Canada,Technology,Accessories,PROD-89501,168.03,3,0.00,15.33
CA-2023-08366,2023-09-01,2023-09-04,Same Day,CUST-5387,Corporate,United Kingdom,City-16,Scotland,59942,EMEA,Office Supplies,Binders,PROD-48765,1909.53,7,0.00,18.37
CA-2023-08367,2023-05-10,2023-05-15,Standard Class,CUST-3670,Consumer,United States,City-798,Colorado,71752,West,Technology,Phones,PROD-54148,421.97,3,0.20,120.31
CA-2023-08368,2023-07-21,2023-07-28,Standard Class,CUST-9053,Home Office,United Kingdom,City-617,England,71762,EMEA,Technology,Machines,PROD-73429,1154.52,5,0.20,-19.38
CA-2023-08369,2023-10-21,2023-10-23,Standard Class,CUST-2868,Consumer,United Kingdom,City-1194,England,35639,EMEA,Furniture,Tables,PROD-92589,1973.43,5,0.10,43.72
CA-2023-08370,2023-12-11,2023-12-15,First Class,CUST-2655,Home Office,United States,City-316,Colorado,46531,West,Office Supplies,Storage,PROD-63175,34.51,1,0.00,2.25
CA-2023-08371,2023-09-27,2023-10-01,Second Class,CUST-1716,Corporate,United States,City-775,Colorado,48556,West,Furniture,Tables,PROD-79441,1766.91,8,0.20,147.62
CA-2023-08372,2023-03-06,2023-03-11,Standard Class,CUST-2838,Home Office,United Kingdom,City-318,England,39639,EMEA,Office Supplies,Appliances,PROD-11624,1608.30,5,0.00,333.64
CA-2023-08373,2023-10-02,2023-10-07,First Class,CUST-7321,Corporate,United Kingdom,City-341,Scotland,36933,EMEA,Office Supplies,Binders,PROD-14196,303.84,1,0.00,-21.36
CA-2023-08374,2023-04-10,2023-04-13,First Class,CUST-7547,Consumer,United Kingdom,City-825,Wales,83984,EMEA,Office Supplies,Appliances,PROD-86236,2077.78,8,0.10,62.26
CA-2023-08375,2023-05-15,2023-05-19,Second Class,CUST-7603,Home Office,Canada,City-10,Ontario,90751,Canada,Technology,Copiers,PROD-28043,203.71,2,0.10,32.93
CA-2023-08376,2023-04-13,2023-04-19,Same Day,CUST-8298,Consumer,United Kingdom,City-24,Wales,87768,EMEA,Furniture,Chairs,PROD-76593,817.20,4,0.00,-3.71
CA-2023-08377,2023-11-20,2023-11-27,Standard Class,CUST-6546,Consumer,United Kingdom,City-860,Scotland,21150,EMEA,Technology,Machines,PROD-82721,1737.54,5,0.30,173.58
CA-2023-08378,2023-03-31,2023-04-02,Same Day,CUST-1271,Corporate,United Kingdom,City-495,England,78550,EMEA,Office Supplies,Paper,PROD-51362,2584.62,6,0.00,15.03
CA-2023-08379,2023-07-03,2023-07-10,Second Class,CUST-8692,Corporate,Canada,City-784,Ontario,79167,Canada,Technology,Copiers,PROD-68976,1054.42,3,0.20,231.51
CA-2023-08380,2023-01-23,2023-01-25,Same Day,CUST-3399,Home Office,United States,City-1029,Colorado,39324,West,Office Supplies,Paper,PROD-21641,739.87,6,0.30,19.36
CA-2023-08381,2023-01-24,2023-01-26,Second Class,CUST-6581,Consumer,United States,City-164,Washington,44094,West,Office Supplies,Appliances,PROD-76562,996.10,5,0.00,48.65
CA-2023-08382,2023-07-21,2023-07-26,Standard Class,CUST-4726,Consumer,United Kingdom,City-498,Scotland,46743,EMEA,Furniture,Tables,PROD-98419,531.12,9,0.10,67.33
CA-2023-08383,2023-01-01,2023-01-06,First Class,CUST-4575,Corporate,United Kingdom,City-314,Scotland,77414,EMEA,Office Supplies,Storage,PROD-69260,44.03,1,0.10,-0.85
CA-2023-08384,2023-02-16,2023-02-23,Same Day,CUST-3557,Consumer,United States,City-960,Washington,42164,West,Technology,Phones,PROD-47895,1155.28,5,0.20,93.20
CA-2023-08385,2023-12-30,2024-01-04,Same Day,CUST-8146,Home Office,United States,City-572,Washington,49961,West,Technology,Copiers,PROD-22134,1264.26,8,0.30,116.33
CA-2023-08386,2023-12-04,2023-12-07,Second Class,CUST-7124,Home Office,United Kingdom,City-432,England,25175,EMEA,Technology,Accessories,PROD-60668,2482.80,10,0.00,817.22
CA-2023-08387,2023-07-14,2023-07-20,Second Class,CUST-8577,Corporate,United Kingdom,City-233,Wales,11914,EMEA,Technology,Phones,PROD-77457,4263.84,9,0.00,929.47
